1442683344000000, 78.1
1442683405000000, 78.0
1442683466000000, 78.0
1442683527000000, 78.1
1442683588000000, 78.0
1442683648000000, 78.0
1442683708000000, 78.0
1442683769000000, 78.0
1442683830000000, 78.2
1442683890000000, 78.2
1442683951000000, 78.3
1442684012000000, 78.3
1442684072000000, 78.3
1442684137000000, 78.3
1442684197000000, 78.3
1442684256000000, 78.3
1442684318000000, 78.3
1442684377000000, 78.3
1442684442000000, 78.4
1442684503000000, 78.4
1442684563000000, 78.4
1442684623000000, 78.5
1442684684000000, 78.6
1442684744000000, 78.6
1442684804000000, 78.8
1442684864000000, 78.9
1442684925000000, 79.0
1442684986000000, 79.0
1442685049000000, 78.9
1442685108000000, 78.8
1442685169000000, 78.8
1442685229000000, 78.7
1442685289000000, 78.8
1442685350000000, 78.9
1442685412000000, 78.9
1442685472000000, 78.9
1442685533000000, 79.0
1442685593000000, 79.0
1442685654000000, 79.0
1442685714000000, 78.9
1442685774000000, 78.8
1442685834000000, 78.7
1442685893000000, 78.6
1442685954000000, 78.6
1442686014000000, 78.6
1442686075000000, 78.6
1442686135000000, 78.7
1442686196000000, 78.7
1442686256000000, 78.7
1442686317000000, 78.7
1442686378000000, 78.7
1442686439000000, 78.8
1442686499000000, 78.8
1442686560000000, 78.8
1442686620000000, 78.9
1442686680000000, 78.8
1442686740000000, 78.9
1442686804000000, 78.8
1442686864000000, 78.9
1442686924000000, 78.9
1442686985000000, 78.9
1442687045000000, 78.9
1442687105000000, 78.8
1442687165000000, 78.8
1442687225000000, 78.7
1442687286000000, 78.8
1442687346000000, 78.8
1442687406000000, 78.9
1442687466000000, 78.9
1442687527000000, 79.1
1442687587000000, 79.1
1442687647000000, 79.2
1442687708000000, 79.2
1442687769000000, 79.3
1442687829000000, 79.4
1442687890000000, 79.5
1442687950000000, 79.6
1442688010000000, 79.6
1442688070000000, 79.6
1442688131000000, 79.4
1442688192000000, 79.3
1442688252000000, 79.2
1442688312000000, 79.2
1442688372000000, 79.2
1442688433000000, 79.3
1442688493000000, 79.3
1442688554000000, 79.4
1442688614000000, 79.4
1442688675000000, 79.4
1442688735000000, 79.5
1442688795000000, 79.5
1442688856000000, 79.5
1442688916000000, 79.4
1442688977000000, 79.4
1442689038000000, 79.3
1442689099000000, 79.3
1442689159000000, 79.3
1442689220000000, 79.3
1442689280000000, 79.3
1442689342000000, 79.3
1442689401000000, 79.4
1442689461000000, 79.4
1442689522000000, 79.5
1442689582000000, 79.5
1442689642000000, 79.4
1442689702000000, 79.4
1442689762000000, 79.5
1442689823000000, 79.6
1442689884000000, 79.6
1442689944000000, 79.6
1442690005000000, 79.5
1442690066000000, 79.4
1442690127000000, 79.4
1442690187000000, 79.4
1442690248000000, 79.5
1442690309000000, 79.4
1442690370000000, 79.5
1442690430000000, 79.6
1442690490000000, 79.7
1442690552000000, 79.7
1442690612000000, 79.8
1442690673000000, 79.9
1442690734000000, 79.9
1442690794000000, 79.9
1442690855000000, 79.9
1442690915000000, 79.8
1442690986000000, 79.8
1442691047000000, 79.8
1442691108000000, 79.8
1442691168000000, 79.9
1442691228000000, 80.0
1442691289000000, 80.0
1442691349000000, 80.0
1442691410000000, 80.1
1442691471000000, 80.1
1442691531000000, 80.1
1442691591000000, 80.2
1442691652000000, 80.2
1442691712000000, 80.2
1442691772000000, 80.1
1442691833000000, 80.1
1442691893000000, 80.0
1442691953000000, 80.0
1442692014000000, 79.9
1442692074000000, 79.9
1442692135000000, 79.8
1442692195000000, 79.8
1442692255000000, 79.8
1442692316000000, 79.7
1442692376000000, 79.6
1442692436000000, 79.6
1442692498000000, 79.7
1442692557000000, 79.7
1442692618000000, 79.7
1442692678000000, 79.7
1442692739000000, 79.7
1442692799000000, 79.8
1442692859000000, 79.9
1442692919000000, 79.9
1442692979000000, 79.9
1442693040000000, 80.0
1442693100000000, 80.0
1442693161000000, 80.1
1442693221000000, 80.2
1442693281000000, 80.2
1442693342000000, 80.2
1442693403000000, 80.1
1442693463000000, 80.1
1442693523000000, 80.0
1442693584000000, 79.9
1442693645000000, 79.8
1442693706000000, 79.8
1442693767000000, 79.6
1442693827000000, 79.5
1442693888000000, 79.3
1442693948000000, 79.2
1442694009000000, 79.1
1442694070000000, 79.1
1442694130000000, 79.1
1442694190000000, 79.0
1442694251000000, 78.9
1442694311000000, 78.8
1442694372000000, 78.8
1442694432000000, 78.8
1442694493000000, 78.8
1442694554000000, 78.8
1442694615000000, 78.8
1442694675000000, 78.9
1442694736000000, 78.9
1442694797000000, 79.0
1442694857000000, 79.1
1442694918000000, 79.1
1442694978000000, 79.2
1442695039000000, 79.2
1442695100000000, 79.3
1442695161000000, 79.3
1442695221000000, 79.3
1442695282000000, 79.4
1442695342000000, 79.4
1442695403000000, 79.3
1442695463000000, 79.2
1442695525000000, 79.2
1442695585000000, 79.1
1442695645000000, 79.0
1442695706000000, 78.9
1442695767000000, 78.8
1442695827000000, 78.7
1442695888000000, 78.6
1442695948000000, 78.5
1442696008000000, 78.4
1442696068000000, 78.4
1442696129000000, 78.4
1442696189000000, 78.4
1442696249000000, 78.5
1442696310000000, 78.5
1442696371000000, 78.5
1442696432000000, 78.6
1442696492000000, 78.6
1442696553000000, 78.7
1442696613000000, 78.8
1442696673000000, 78.9
1442696734000000, 78.9
1442696794000000, 79.0
1442696855000000, 79.0
1442696916000000, 79.0
1442696977000000, 79.1
1442697037000000, 79.0
1442697098000000, 78.9
1442697158000000, 78.9
1442697219000000, 78.9
1442697279000000, 78.8
1442697339000000, 78.8
1442697400000000, 78.7
1442697461000000, 78.7
1442697521000000, 78.7
1442697581000000, 78.7
1442697642000000, 78.7
1442697702000000, 78.7
1442697762000000, 78.7
1442697823000000, 78.7
1442697883000000, 78.8
1442697944000000, 78.8
1442698004000000, 78.8
1442698065000000, 78.8
1442698125000000, 78.8
1442698189000000, 78.8
1442698249000000, 78.8
1442698309000000, 78.8
1442698370000000, 78.9
1442698431000000, 78.9
1442698492000000, 78.9
1442698552000000, 78.9
1442698612000000, 78.9
1442698673000000, 79.0
1442698734000000, 79.0
1442698794000000, 79.0
1442698854000000, 79.0
1442698915000000, 79.0
1442698975000000, 79.0
1442699036000000, 79.0
1442699096000000, 78.9
1442699156000000, 78.7
1442699217000000, 78.7
1442699277000000, 78.6
1442699338000000, 78.6
1442699398000000, 78.6
1442699459000000, 78.5
1442699520000000, 78.5
1442699581000000, 78.4
1442699640000000, 78.4
1442699701000000, 78.4
1442699762000000, 78.4
1442699823000000, 78.5
1442699883000000, 78.5
1442699944000000, 78.5
1442700005000000, 78.5
1442700065000000, 78.5
1442700128000000, 78.4
1442700189000000, 78.3
1442700249000000, 78.2
1442700310000000, 78.1
1442700371000000, 78.0
1442700431000000, 77.9
1442700492000000, 77.8
1442700552000000, 77.8
1442700612000000, 77.7
1442700673000000, 77.7
1442700733000000, 77.6
1442700794000000, 77.6
1442700854000000, 77.5
1442700915000000, 77.4
1442700976000000, 77.3
1442701036000000, 77.2
1442701097000000, 77.1
1442701157000000, 77.0
1442701218000000, 76.9
1442701278000000, 76.8
1442701338000000, 76.7
1442701399000000, 76.5
1442701459000000, 76.4
1442701519000000, 76.3
1442701580000000, 76.1
1442701640000000, 76.1
1442701701000000, 75.9
1442701761000000, 75.8
1442701821000000, 75.7
1442701882000000, 75.6
1442701942000000, 75.5
1442702002000000, 75.4
1442702062000000, 75.3
1442702122000000, 75.3
1442702183000000, 75.2
1442702244000000, 75.1
1442702305000000, 75.0
1442702365000000, 74.9
1442702425000000, 74.8
1442702486000000, 74.7
1442702546000000, 74.6
1442702606000000, 74.4
1442702666000000, 74.3
1442702726000000, 74.2
1442702787000000, 74.0
1442702848000000, 73.9
1442702908000000, 73.8
1442702969000000, 73.7
1442703030000000, 73.6
1442703091000000, 73.5
1442703151000000, 73.4
1442703212000000, 73.2
1442703272000000, 73.1
1442703333000000, 73.0
1442703393000000, 73.0
1442703454000000, 72.9
1442703515000000, 72.8
1442703575000000, 72.8
1442703636000000, 72.8
1442703697000000, 72.7
1442703757000000, 72.6
1442703818000000, 72.6
1442703879000000, 72.6
1442703939000000, 72.5
1442703999000000, 72.4
1442704060000000, 72.3
1442704120000000, 72.2
1442704181000000, 72.1
1442704241000000, 72.1
1442704302000000, 72.0
1442704362000000, 71.9
1442704422000000, 71.8
1442704482000000, 71.7
1442704542000000, 71.6
1442704603000000, 71.5
1442704664000000, 71.5
1442704724000000, 71.4
1442704784000000, 71.3
1442704845000000, 71.3
1442704905000000, 71.2
1442704966000000, 71.2
1442705026000000, 71.0
1442705087000000, 70.8
1442705148000000, 70.7
1442705209000000, 70.6
1442705269000000, 70.5
1442705330000000, 70.3
1442705390000000, 70.2
1442705451000000, 70.1
1442705511000000, 70.0
1442705572000000, 69.8
1442705632000000, 69.8
1442705693000000, 69.7
1442705753000000, 69.6
1442705813000000, 69.5
1442705874000000, 69.5
1442705935000000, 69.4
1442705996000000, 69.3
1442706056000000, 69.2
1442706117000000, 69.1
1442706177000000, 69.1
1442706237000000, 69.0
1442706298000000, 68.9
1442706363000000, 68.9
1442706424000000, 68.8
1442706485000000, 68.7
1442706545000000, 68.6
1442706606000000, 68.6
1442706666000000, 68.5
1442706726000000, 68.5
1442706787000000, 68.4
1442706848000000, 68.4
1442706908000000, 68.3
1442706969000000, 68.2
1442707030000000, 68.2
1442707090000000, 68.2
1442707150000000, 68.1
1442707211000000, 68.1
1442707272000000, 68.0
1442707332000000, 68.0
1442707393000000, 68.0
1442707454000000, 68.0
1442707515000000, 67.9
1442707575000000, 67.9
1442707636000000, 67.9
1442707697000000, 67.9
1442707757000000, 68.0
1442707818000000, 68.0
1442707879000000, 68.0
1442707939000000, 68.0
1442707999000000, 68.0
1442708060000000, 68.0
1442708120000000, 68.0
1442708180000000, 68.0
1442708241000000, 68.0
1442708302000000, 68.1
1442708362000000, 68.1
1442708423000000, 68.1
1442708483000000, 68.1
1442708543000000, 68.1
1442708603000000, 68.1
1442708664000000, 68.0
1442708724000000, 68.1
1442708784000000, 68.1
1442708845000000, 68.1
1442708905000000, 68.1
1442708966000000, 68.0
1442709029000000, 68.0
1442709087000000, 68.0
1442709150000000, 68.0
1442709208000000, 67.9
1442709269000000, 67.9
1442709329000000, 67.9
1442709389000000, 67.9
1442709450000000, 67.9
1442709512000000, 67.8
1442709571000000, 67.8
1442709631000000, 67.8
1442709692000000, 67.7
1442709752000000, 67.7
1442709813000000, 67.7
1442709874000000, 67.7
1442709934000000, 67.6
1442709994000000, 67.7
1442710054000000, 67.7
1442710115000000, 67.7
1442710175000000, 67.8
1442710235000000, 67.8
1442710295000000, 67.8
1442710356000000, 67.8
1442710417000000, 67.9
1442710477000000, 67.9
1442710538000000, 68.0
1442710598000000, 68.0
1442710659000000, 68.1
1442710719000000, 68.1
1442710779000000, 68.2
1442710840000000, 68.3
1442710901000000, 68.3
1442710961000000, 68.4
1442711022000000, 68.5
1442711083000000, 68.5
1442711144000000, 68.6
1442711204000000, 68.6
1442711264000000, 68.7
1442711325000000, 68.7
1442711385000000, 68.8
1442711446000000, 68.9
1442711506000000, 68.9
1442711567000000, 69.0
1442711627000000, 69.0
1442711688000000, 69.1
1442711749000000, 69.1
1442711809000000, 69.2
1442711870000000, 69.2
1442711931000000, 69.2
1442711991000000, 69.3
1442712052000000, 69.3
1442712112000000, 69.3
1442712173000000, 69.4
1442712233000000, 69.4
1442712293000000, 69.4
1442712354000000, 69.4
1442712414000000, 69.5
1442712474000000, 69.5
1442712534000000, 69.5
1442712594000000, 69.5
1442712655000000, 69.5
1442712716000000, 69.6
1442712776000000, 69.6
1442712837000000, 69.6
1442712898000000, 69.7
1442712958000000, 69.7
1442713019000000, 69.7
1442713079000000, 69.7
1442713139000000, 69.7
1442713201000000, 69.7
1442713261000000, 69.7
1442713326000000, 69.8
1442713386000000, 69.7
1442713446000000, 69.7
1442713506000000, 69.7
1442713566000000, 69.7
1442713627000000, 69.7
1442713687000000, 69.7
1442713748000000, 69.7
1442713808000000, 69.6
1442713868000000, 69.6
1442713929000000, 69.6
1442713989000000, 69.6
1442714056000000, 69.6
1442714117000000, 69.6
1442714178000000, 69.6
1442714238000000, 69.7
1442714299000000, 69.7
1442714359000000, 69.7
1442714419000000, 69.6
1442714480000000, 69.6
1442714541000000, 69.6
1442714601000000, 69.6
1442714661000000, 69.6
1442714722000000, 69.5
1442714782000000, 69.5
1442714843000000, 69.5
1442714903000000, 69.5
1442714963000000, 69.5
1442715023000000, 69.5
1442715084000000, 69.5
1442715145000000, 69.5
1442715205000000, 69.5
1442715266000000, 69.5
1442715326000000, 69.5
1442715386000000, 69.5
1442715447000000, 69.5
1442715507000000, 69.5
1442715567000000, 69.5
1442715628000000, 69.5
1442715689000000, 69.5
1442715750000000, 69.5
1442715809000000, 69.5
1442715870000000, 69.5
1442715931000000, 69.5
1442715991000000, 69.5
1442716052000000, 69.5
1442716113000000, 69.5
1442716174000000, 69.5
1442716233000000, 69.5
1442716294000000, 69.5
1442716355000000, 69.5
1442716415000000, 69.4
1442716475000000, 69.4
1442716535000000, 69.4
1442716596000000, 69.4
1442716657000000, 69.4
1442716717000000, 69.4
1442716778000000, 69.4
1442716839000000, 69.4
1442716899000000, 69.4
1442716960000000, 69.4
1442717020000000, 69.4
1442717080000000, 69.4
1442717141000000, 69.4
1442717202000000, 69.3
1442717263000000, 69.3
1442717323000000, 69.3
1442717388000000, 69.3
1442717449000000, 69.3
1442717509000000, 69.3
1442717570000000, 69.2
1442717630000000, 69.2
1442717691000000, 69.2
1442717751000000, 69.2
1442717812000000, 69.2
1442717872000000, 69.2
1442717932000000, 69.2
1442717993000000, 69.2
1442718053000000, 69.1
1442718114000000, 69.1
1442718173000000, 69.1
1442718235000000, 69.1
1442718296000000, 69.1
1442718356000000, 69.0
1442718416000000, 69.0
1442718476000000, 69.0
1442718537000000, 69.0
1442718597000000, 69.0
1442718657000000, 68.9
1442718718000000, 68.9
1442718778000000, 68.8
1442718839000000, 68.8
1442718899000000, 68.8
1442718960000000, 68.8
1442719021000000, 68.8
1442719081000000, 68.7
1442719141000000, 68.7
1442719202000000, 68.6
1442719262000000, 68.6
1442719322000000, 68.6
1442719383000000, 68.6
1442719443000000, 68.6
1442719503000000, 68.6
1442719565000000, 68.5
1442719625000000, 68.5
1442719686000000, 68.5
1442719747000000, 68.5
1442719807000000, 68.5
1442719868000000, 68.4
1442719928000000, 68.4
1442719988000000, 68.4
1442720048000000, 68.4
1442720108000000, 68.4
1442720169000000, 68.3
1442720229000000, 68.3
1442720289000000, 68.3
1442720350000000, 68.3
1442720410000000, 68.2
1442720471000000, 68.2
1442720532000000, 68.2
1442720592000000, 68.2
1442720652000000, 68.2
1442720713000000, 68.1
1442720774000000, 68.1
1442720834000000, 68.1
1442720894000000, 68.0
1442720955000000, 68.0
1442721015000000, 68.0
1442721075000000, 67.9
1442721136000000, 67.9
1442721196000000, 67.9
1442721257000000, 67.9
1442721318000000, 67.8
1442721378000000, 67.8
1442721439000000, 67.8
1442721500000000, 67.8
1442721560000000, 67.8
1442721620000000, 67.8
1442721681000000, 67.8
1442721743000000, 67.7
1442721804000000, 67.7
1442721864000000, 67.7
1442721924000000, 67.7
1442721984000000, 67.7
1442722045000000, 67.7
1442722104000000, 67.7
1442722164000000, 67.7
1442722224000000, 67.7
1442722285000000, 67.7
1442722346000000, 67.7
1442722406000000, 67.7
1442722467000000, 67.7
1442722527000000, 67.6
1442722588000000, 67.6
1442722649000000, 67.6
1442722709000000, 67.6
1442722770000000, 67.6
1442722831000000, 67.6
1442722892000000, 67.6
1442722953000000, 67.6
1442723013000000, 67.5
1442723075000000, 67.5
1442723135000000, 67.5
1442723195000000, 67.5
1442723255000000, 67.5
1442723316000000, 67.5
1442723377000000, 67.5
1442723438000000, 67.5
1442723498000000, 67.5
1442723559000000, 67.5
1442723620000000, 67.5
1442723681000000, 67.5
1442723742000000, 67.5
1442723802000000, 67.5
1442723862000000, 67.4
1442723923000000, 67.4
1442723984000000, 67.5
1442724044000000, 67.5
1442724104000000, 67.5
1442724165000000, 67.5
1442724225000000, 67.6
1442724286000000, 67.6
1442724346000000, 67.6
1442724406000000, 67.7
1442724467000000, 67.7
1442724527000000, 67.7
1442724587000000, 67.8
1442724648000000, 67.8
1442724709000000, 67.8
1442724769000000, 67.9
1442724830000000, 67.9
1442724891000000, 67.9
1442724951000000, 67.9
1442725012000000, 68.0
1442725073000000, 68.0
1442725133000000, 68.1
1442725194000000, 68.1
1442725269000000, 68.2
1442725330000000, 68.2
1442725390000000, 68.2
1442725451000000, 68.3
1442725512000000, 68.3
1442725573000000, 68.3
1442725633000000, 68.2
1442725694000000, 68.2
1442725755000000, 68.2
1442725815000000, 68.3
1442725875000000, 68.3
1442725936000000, 68.3
1442725996000000, 68.3
1442726057000000, 68.3
1442726118000000, 68.2
1442726178000000, 68.3
1442726239000000, 68.3
1442726300000000, 68.3
1442726361000000, 68.3
1442726421000000, 68.3
1442726481000000, 68.3
1442726544000000, 68.3
1442726602000000, 68.4
1442726663000000, 68.4
1442726723000000, 68.4
1442726783000000, 68.4
1442726844000000, 68.4
1442726905000000, 68.4
1442726966000000, 68.5
1442727026000000, 68.5
1442727087000000, 68.5
1442727147000000, 68.6
1442727207000000, 68.6
1442727268000000, 68.6
1442727328000000, 68.6
1442727390000000, 68.6
1442727450000000, 68.6
1442727511000000, 68.6
1442727572000000, 68.6
1442727632000000, 68.6
1442727693000000, 68.7
1442727753000000, 68.7
1442727814000000, 68.7
1442727874000000, 68.7
1442727934000000, 68.8
1442727995000000, 68.8
1442728055000000, 68.8
1442728116000000, 68.8
1442728176000000, 68.8
1442728236000000, 68.8
1442728297000000, 68.9
1442728357000000, 68.9
1442728418000000, 68.9
1442728481000000, 68.8
1442728542000000, 68.8
1442728602000000, 68.9
1442728663000000, 68.8
1442728724000000, 68.9
1442728783000000, 68.9
1442728844000000, 68.8
1442728905000000, 68.8
1442728965000000, 68.8
1442729026000000, 68.8
1442729086000000, 68.8
1442729147000000, 68.8
1442729208000000, 68.8
1442729268000000, 68.8
1442729329000000, 68.8
1442729389000000, 68.8
1442729450000000, 68.8
1442729511000000, 68.8
1442729572000000, 68.8
1442729632000000, 68.8
1442729692000000, 68.8
1442729752000000, 68.8
1442729813000000, 68.7
1442729873000000, 68.7
1442729933000000, 68.7
1442729993000000, 68.7
1442730054000000, 68.7
1442730116000000, 68.7
1442730177000000, 68.7
1442730237000000, 68.7
1442730298000000, 68.7
1442730358000000, 68.7
1442730419000000, 68.7
1442730479000000, 68.7
1442730540000000, 68.7
1442730600000000, 68.7
1442730661000000, 68.7
1442730722000000, 68.8
1442730782000000, 68.8
1442730843000000, 68.8
1442730905000000, 68.8
1442730965000000, 68.8
1442731025000000, 68.8
1442731086000000, 68.8
1442731146000000, 68.7
1442731207000000, 68.7
1442731267000000, 68.7
1442731328000000, 68.8
1442731389000000, 68.7
1442731449000000, 68.7
1442731510000000, 68.7
1442731571000000, 68.7
1442731632000000, 68.7
1442731693000000, 68.8
1442731754000000, 68.8
1442731814000000, 68.8
1442731875000000, 68.8
1442731936000000, 68.8
1442731996000000, 68.8
1442732059000000, 68.9
1442732117000000, 68.9
1442732177000000, 68.9
1442732238000000, 68.9
1442732298000000, 68.9
1442732358000000, 68.9
1442732419000000, 68.9
1442732480000000, 68.9
1442732541000000, 68.8
1442732601000000, 68.8
1442732662000000, 68.9
1442732722000000, 68.9
1442732783000000, 68.9
1442732844000000, 68.9
1442732904000000, 68.9
1442732965000000, 68.9
1442733026000000, 68.9
1442733086000000, 68.9
1442733147000000, 68.9
1442733207000000, 68.9
1442733268000000, 68.9
1442733329000000, 68.9
1442733389000000, 68.9
1442733450000000, 68.9
1442733510000000, 68.9
1442733571000000, 68.9
1442733632000000, 68.9
1442733692000000, 68.8
1442733752000000, 68.8
1442733813000000, 68.8
1442733874000000, 68.8
1442733933000000, 68.9
1442733994000000, 68.9
1442734054000000, 68.9
1442734115000000, 68.9
1442734175000000, 68.9
1442734236000000, 69.0
1442734296000000, 69.0
1442734357000000, 69.0
1442734417000000, 69.0
1442734477000000, 69.0
1442734538000000, 69.0
1442734599000000, 69.0
1442734659000000, 69.0
1442734719000000, 69.0
1442734780000000, 69.1
1442734841000000, 69.1
1442734902000000, 69.1
1442734962000000, 69.1
1442735023000000, 69.1
1442735084000000, 69.2
1442735144000000, 69.1
1442735205000000, 69.1
1442735265000000, 69.2
1442735326000000, 69.2
1442735386000000, 69.2
1442735446000000, 69.2
1442735507000000, 69.2
1442735568000000, 69.2
1442735628000000, 69.2
1442735693000000, 69.2
1442735754000000, 69.2
1442735814000000, 69.2
1442735875000000, 69.2
1442735935000000, 69.2
1442735996000000, 69.2
1442736057000000, 69.2
1442736117000000, 69.2
1442736178000000, 69.2
1442736238000000, 69.2
1442736299000000, 69.1
1442736360000000, 69.2
1442736421000000, 69.2
1442736483000000, 69.2
1442736541000000, 69.2
1442736602000000, 69.2
1442736662000000, 69.2
1442736723000000, 69.2
1442736784000000, 69.2
1442736845000000, 69.2
1442736905000000, 69.2
1442736966000000, 69.2
1442737027000000, 69.2
1442737087000000, 69.2
1442737147000000, 69.2
1442737214000000, 69.2
1442737274000000, 69.2
1442737335000000, 69.1
1442737395000000, 69.1
1442737456000000, 69.1
1442737517000000, 69.1
1442737577000000, 69.1
1442737637000000, 69.1
1442737697000000, 69.0
1442737758000000, 69.0
1442737821000000, 69.0
1442737879000000, 69.0
1442737939000000, 69.0
1442738001000000, 69.0
1442738062000000, 69.0
1442738122000000, 68.9
1442738182000000, 68.9
1442738243000000, 68.9
1442738304000000, 68.9
1442738364000000, 68.8
1442738425000000, 68.8
1442738485000000, 68.8
1442738545000000, 68.8
1442738606000000, 68.8
1442738666000000, 68.8
1442738726000000, 68.8
1442738787000000, 68.8
1442738845000000, 68.8
1442738905000000, 68.8
1442738966000000, 68.9
1442739027000000, 68.9
1442739088000000, 69.0
1442739149000000, 69.0
1442739209000000, 69.0
1442739269000000, 69.0
1442739329000000, 69.1
1442739390000000, 69.1
1442739450000000, 69.1
1442739511000000, 69.2
1442739571000000, 69.3
1442739631000000, 69.4
1442739692000000, 69.4
1442739753000000, 69.5
1442739813000000, 69.5
1442739874000000, 69.5
1442739934000000, 69.6
1442739995000000, 69.6
1442740055000000, 69.7
1442740116000000, 69.7
1442740176000000, 69.7
1442740236000000, 69.7
1442740296000000, 69.8
1442740357000000, 69.8
1442740421000000, 69.9
1442740482000000, 69.9
1442740543000000, 69.9
1442740603000000, 70.0
1442740663000000, 70.0
1442740723000000, 70.0
1442740784000000, 70.0
1442740844000000, 70.1
1442740904000000, 70.1
1442740965000000, 70.1
1442741025000000, 70.1
1442741086000000, 70.1
1442741151000000, 70.1
1442741212000000, 70.1
1442741272000000, 70.1
1442741332000000, 70.1
1442741392000000, 70.1
1442741453000000, 70.1
1442741513000000, 70.1
1442741574000000, 70.2
1442741634000000, 70.2
1442741695000000, 70.1
1442741755000000, 70.1
1442741816000000, 70.1
1442741877000000, 70.1
1442741937000000, 70.1
1442741999000000, 70.1
1442742059000000, 70.2
1442742120000000, 70.2
1442742180000000, 70.2
1442742241000000, 70.2
1442742301000000, 70.3
1442742362000000, 70.3
1442742422000000, 70.3
1442742483000000, 70.4
1442742543000000, 70.4
1442742604000000, 70.5
1442742664000000, 70.5
1442742728000000, 70.6
1442742787000000, 70.6
1442742847000000, 70.6
1442742908000000, 70.7
1442742969000000, 70.7
1442743029000000, 70.7
1442743090000000, 70.7
1442743150000000, 70.7
1442743210000000, 70.7
1442743271000000, 70.7
1442743331000000, 70.7
1442743391000000, 70.7
1442743451000000, 70.7
1442743512000000, 70.7
1442743573000000, 70.6
1442743634000000, 70.6
1442743694000000, 70.6
1442743754000000, 70.5
1442743815000000, 70.4
1442743875000000, 70.4
1442743936000000, 70.4
1442743996000000, 70.3
1442744057000000, 70.3
1442744117000000, 70.3
1442744177000000, 70.3
1442744239000000, 70.2
1442744299000000, 70.2
1442744359000000, 70.2
1442744419000000, 70.2
1442744480000000, 70.1
1442744541000000, 70.1
1442744601000000, 70.1
1442744661000000, 70.1
1442744722000000, 70.0
1442744782000000, 70.0
1442744843000000, 69.9
1442744904000000, 69.9
1442744964000000, 69.8
1442745024000000, 69.8
1442745084000000, 69.7
1442745145000000, 69.6
