###############################################
#
# Source: Ft Devens 1
#    Monitor on South Camp
#
# group:      mysql
# file:       weather
# database:
#   url:      http://devens1.vpn.wattsworth.net/nilmdb
#   path:     /mysql/weather
#
# start:      2014-06-23 10:37:35 -0400
# end:        2014-06-30 19:04:43 -0400
# total time: 7 days
# total rows: 9694
#
#The raw data file can be retrieved at the following URL:
# http://devens1.vpn.wattsworth.net/nilmdb/stream/extract?path=/mysql/weather&start=1403534255027964&end=1404169483181657
#
# to import in matlab run:
# 	nilm = importdata('thisfilename.txt')
#
# nilm.textdata: this help text
# nilm.data:     the data
#
# The data has 3 columns with the following format:
#
#  Column 1: Timestamp (microseconds)
#  Column 2: Outside Temp (deg F) 
#  Column 3: Solar Radiation (W/m^2) 
#
###############################################
1403540095000000, 76.8, 939.0
1403540156000000, 76.6, 935.0
1403540217000000, 76.3, 944.0
1403540278000000, 76.2, 951.0
1403540338000000, 76.4, 953.0
1403540399000000, 76.7, 974.0
1403540459000000, 76.9, 974.0
1403540519000000, 77.0, 174.0
1403540579000000, 77.2, 174.0
1403540639000000, 77.4, 174.0
1403540699000000, 77.7, 956.0
1403540760000000, 78.0, 963.0
1403540820000000, 78.2, 944.0
1403540881000000, 78.2, 953.0
1403540941000000, 78.3, 956.0
1403541001000000, 78.2, 949.0
1403541061000000, 78.2, 946.0
1403541122000000, 78.4, 940.0
1403541182000000, 78.4, 932.0
1403541242000000, 78.3, 933.0
1403541302000000, 78.4, 932.0
1403541363000000, 78.3, 933.0
1403541423000000, 78.0, 932.0
1403541483000000, 77.8, 928.0
1403541544000000, 77.9, 940.0
1403541605000000, 77.7, 935.0
1403541666000000, 77.5, 926.0
1403541727000000, 77.8, 912.0
1403541787000000, 78.0, 909.0
1403541848000000, 78.1, 912.0
1403541908000000, 78.3, 921.0
1403541969000000, 78.4, 928.0
1403542029000000, 78.4, 896.0
1403542089000000, 78.4, 911.0
1403542150000000, 78.2, 898.0
1403542211000000, 77.8, 942.0
1403542271000000, 77.4, 944.0
1403542332000000, 77.4, 916.0
1403542392000000, 77.6, 937.0
1403542452000000, 77.8, 954.0
1403542515000000, 77.9, 905.0
1403542573000000, 78.0, 898.0
1403542634000000, 78.2, 925.0
1403542694000000, 78.3, 909.0
1403542754000000, 78.4, 895.0
1403542814000000, 78.7, 879.0
1403542876000000, 78.9, 835.0
1403542936000000, 79.3, 853.0
1403542996000000, 79.4, 867.0
1403543057000000, 79.3, 879.0
1403543117000000, 79.1, 884.0
1403543178000000, 79.2, 851.0
1403543240000000, 79.4, 923.0
1403543299000000, 79.3, 935.0
1403543359000000, 79.3, 935.0
1403543421000000, 79.3, 935.0
1403543484000000, 79.2, 209.0
1403543540000000, 78.9, 202.0
1403543600000000, 78.8, 200.0
1403543660000000, 78.6, 197.0
1403543721000000, 78.5, 204.0
1403543781000000, 78.2, 204.0
1403543841000000, 78.1, 355.0
1403543901000000, 78.1, 355.0
1403543962000000, 78.2, 207.0
1403544022000000, 78.3, 202.0
1403544082000000, 78.3, 214.0
1403544142000000, 78.2, 211.0
1403544202000000, 78.2, 220.0
1403544263000000, 78.0, 965.0
1403544323000000, 78.1, 965.0
1403544383000000, 78.1, 965.0
1403544443000000, 77.9, 965.0
1403544504000000, 77.9, 976.0
1403544565000000, 78.2, 935.0
1403544625000000, 78.5, 935.0
1403544685000000, 78.6, 258.0
1403544745000000, 78.6, 227.0
1403544811000000, 78.4, 204.0
1403544872000000, 78.3, 192.0
1403544932000000, 78.1, 188.0
1403544993000000, 78.0, 195.0
1403545053000000, 77.8, 214.0
1403545113000000, 77.7, 220.0
1403545173000000, 77.5, 220.0
1403545234000000, 77.3, 1000.0
1403545294000000, 77.2, 972.0
1403545355000000, 77.3, 983.0
1403545416000000, 77.4, 977.0
1403545476000000, 77.5, 990.0
1403545537000000, 77.8, 1023.0
1403545597000000, 78.0, 1023.0
1403545658000000, 78.2, 1023.0
1403545719000000, 78.2, 1004.0
1403545779000000, 78.5, 1004.0
1403545839000000, 78.5, 1004.0
1403545899000000, 78.6, 962.0
1403545960000000, 78.8, 962.0
1403546019000000, 79.0, 937.0
1403546080000000, 79.1, 893.0
1403546140000000, 79.2, 969.0
1403546200000000, 79.5, 937.0
1403546260000000, 79.7, 977.0
1403546320000000, 79.7, 981.0
1403546381000000, 79.6, 967.0
1403546441000000, 79.3, 970.0
1403546502000000, 79.1, 974.0
1403546561000000, 79.0, 965.0
1403546622000000, 79.0, 965.0
1403546683000000, 79.0, 881.0
1403546743000000, 79.0, 881.0
1403546805000000, 79.0, 160.0
1403546865000000, 78.9, 149.0
1403546925000000, 78.7, 153.0
1403546986000000, 78.5, 148.0
1403547047000000, 78.4, 151.0
1403547106000000, 78.3, 160.0
1403547167000000, 78.2, 197.0
1403547227000000, 78.2, 197.0
1403547288000000, 78.2, 919.0
1403547348000000, 78.2, 867.0
1403547408000000, 78.5, 881.0
1403547468000000, 78.7, 896.0
1403547529000000, 78.8, 867.0
1403547589000000, 79.0, 881.0
1403547650000000, 79.2, 881.0
1403547710000000, 79.1, 881.0
1403547770000000, 79.0, 810.0
1403547831000000, 79.1, 837.0
1403547891000000, 79.3, 795.0
1403547951000000, 79.4, 844.0
1403548012000000, 79.6, 881.0
1403548072000000, 79.6, 884.0
1403548132000000, 79.6, 891.0
1403548192000000, 79.6, 877.0
1403548253000000, 79.8, 865.0
1403548313000000, 80.0, 872.0
1403548374000000, 80.3, 882.0
1403548434000000, 80.2, 872.0
1403548495000000, 79.8, 861.0
1403548556000000, 79.6, 861.0
1403548616000000, 79.4, 860.0
1403548676000000, 79.5, 844.0
1403548737000000, 80.0, 830.0
1403548797000000, 80.3, 807.0
1403548858000000, 80.6, 770.0
1403548919000000, 80.5, 814.0
1403548978000000, 80.4, 828.0
1403549039000000, 80.4, 809.0
1403549099000000, 80.3, 838.0
1403549161000000, 80.2, 842.0
1403549221000000, 80.1, 828.0
1403549281000000, 80.1, 826.0
1403549342000000, 80.0, 846.0
1403549402000000, 80.0, 816.0
1403549462000000, 80.1, 795.0
1403549523000000, 80.2, 802.0
1403549584000000, 80.5, 793.0
1403549645000000, 80.4, 824.0
1403549705000000, 80.3, 824.0
1403549766000000, 80.1, 824.0
1403549826000000, 80.0, 858.0
1403549886000000, 80.1, 865.0
1403549947000000, 80.3, 819.0
1403550007000000, 80.6, 856.0
1403550067000000, 80.8, 882.0
1403550127000000, 80.9, 902.0
1403550188000000, 80.8, 923.0
1403550249000000, 80.7, 898.0
1403550309000000, 80.5, 898.0
1403550369000000, 80.3, 267.0
1403550430000000, 80.0, 267.0
1403550491000000, 79.7, 267.0
1403550551000000, 79.4, 735.0
1403550612000000, 79.3, 840.0
1403550673000000, 79.4, 840.0
1403550734000000, 79.4, 218.0
1403550794000000, 79.5, 236.0
1403550855000000, 79.5, 279.0
1403550916000000, 79.3, 826.0
1403550975000000, 79.2, 788.0
1403551036000000, 79.2, 752.0
1403551096000000, 79.3, 731.0
1403551157000000, 79.6, 714.0
1403551219000000, 79.9, 691.0
1403551280000000, 80.2, 575.0
1403551340000000, 80.4, 575.0
1403551400000000, 80.3, 744.0
1403551461000000, 80.2, 768.0
1403551521000000, 80.0, 768.0
1403551582000000, 79.9, 763.0
1403551643000000, 80.0, 712.0
1403551703000000, 80.2, 712.0
1403551764000000, 80.3, 712.0
1403551824000000, 80.4, 712.0
1403551885000000, 80.4, 759.0
1403551943000000, 80.6, 759.0
1403552006000000, 80.8, 761.0
1403552065000000, 80.9, 758.0
1403552125000000, 81.1, 763.0
1403552185000000, 81.2, 749.0
1403552245000000, 81.2, 754.0
1403552306000000, 81.0, 703.0
1403552366000000, 80.8, 694.0
1403552427000000, 80.7, 708.0
1403552487000000, 80.6, 731.0
1403552548000000, 80.5, 717.0
1403552608000000, 80.4, 696.0
1403552668000000, 80.4, 705.0
1403552728000000, 80.2, 717.0
1403552788000000, 80.2, 729.0
1403552848000000, 80.3, 738.0
1403552909000000, 80.4, 728.0
1403552969000000, 80.4, 729.0
1403553029000000, 80.3, 726.0
1403553089000000, 80.2, 715.0
1403553149000000, 80.2, 731.0
1403553210000000, 80.3, 738.0
1403553270000000, 80.5, 728.0
1403553330000000, 80.5, 722.0
1403553391000000, 80.4, 719.0
1403553451000000, 80.4, 722.0
1403553511000000, 80.4, 717.0
1403553572000000, 80.6, 710.0
1403553633000000, 80.7, 670.0
1403553693000000, 80.7, 686.0
1403553753000000, 80.7, 696.0
1403553814000000, 80.7, 696.0
1403553875000000, 80.9, 686.0
1403553936000000, 80.9, 622.0
1403553996000000, 81.0, 584.0
1403554056000000, 81.1, 598.0
1403554117000000, 81.0, 594.0
1403554178000000, 80.9, 626.0
1403554239000000, 80.8, 636.0
1403554299000000, 80.7, 628.0
1403554359000000, 80.8, 638.0
1403554420000000, 80.9, 610.0
1403554480000000, 80.8, 592.0
1403554541000000, 80.7, 554.0
1403554601000000, 80.5, 552.0
1403554661000000, 80.4, 503.0
1403554722000000, 80.4, 548.0
1403554786000000, 80.5, 561.0
1403554846000000, 80.6, 545.0
1403554907000000, 80.8, 550.0
1403554968000000, 80.9, 541.0
1403555029000000, 80.9, 570.0
1403555089000000, 80.8, 568.0
1403555150000000, 80.6, 564.0
1403555211000000, 80.4, 541.0
1403555272000000, 80.5, 524.0
1403555332000000, 80.5, 462.0
1403555393000000, 80.4, 480.0
1403555454000000, 80.3, 475.0
1403555514000000, 80.2, 466.0
1403555575000000, 80.3, 485.0
1403555635000000, 80.3, 468.0
1403555696000000, 80.4, 482.0
1403555757000000, 80.4, 471.0
1403555817000000, 80.4, 490.0
1403555878000000, 80.4, 492.0
1403555939000000, 80.4, 480.0
1403555999000000, 80.3, 487.0
1403556060000000, 80.2, 446.0
1403556121000000, 80.2, 434.0
1403556181000000, 80.3, 483.0
1403556242000000, 80.4, 515.0
1403556303000000, 80.3, 594.0
1403556363000000, 80.3, 606.0
1403556423000000, 80.3, 617.0
1403556483000000, 80.4, 612.0
1403556543000000, 80.3, 610.0
1403556604000000, 80.3, 585.0
1403556664000000, 80.3, 561.0
1403556724000000, 80.3, 538.0
1403556785000000, 80.3, 529.0
1403556845000000, 80.4, 540.0
1403556906000000, 80.5, 457.0
1403556967000000, 80.6, 413.0
1403557027000000, 80.7, 380.0
1403557087000000, 80.7, 366.0
1403557147000000, 80.7, 352.0
1403557208000000, 80.7, 334.0
1403557268000000, 80.6, 334.0
1403557329000000, 80.5, 452.0
1403557389000000, 80.3, 496.0
1403557449000000, 80.3, 513.0
1403557511000000, 80.2, 452.0
1403557572000000, 80.2, 406.0
1403557632000000, 80.1, 422.0
1403557692000000, 80.1, 422.0
1403557753000000, 80.2, 461.0
1403557812000000, 80.3, 420.0
1403557873000000, 80.3, 517.0
1403557933000000, 80.3, 478.0
1403557993000000, 80.3, 397.0
1403558053000000, 80.3, 420.0
1403558114000000, 80.3, 508.0
1403558174000000, 80.2, 513.0
1403558234000000, 80.0, 513.0
1403558295000000, 79.6, 311.0
1403558355000000, 79.3, 239.0
1403558415000000, 79.1, 229.0
1403558476000000, 78.9, 209.0
1403558536000000, 78.6, 199.0
1403558597000000, 78.2, 190.0
1403558657000000, 78.0, 176.0
1403558718000000, 77.8, 169.0
1403558779000000, 77.6, 156.0
1403558839000000, 77.5, 148.0
1403558900000000, 77.4, 137.0
1403558960000000, 77.2, 132.0
1403559020000000, 77.0, 128.0
1403559081000000, 76.9, 128.0
1403559142000000, 76.7, 128.0
1403559202000000, 76.6, 130.0
1403559262000000, 76.5, 130.0
1403559326000000, 76.4, 128.0
1403559386000000, 76.3, 144.0
1403559447000000, 76.2, 183.0
1403559507000000, 76.2, 181.0
1403559568000000, 76.2, 158.0
1403559628000000, 76.1, 142.0
1403559689000000, 76.1, 153.0
1403559750000000, 76.1, 250.0
1403559810000000, 76.1, 250.0
1403559871000000, 76.1, 144.0
1403559932000000, 76.0, 214.0
1403559993000000, 76.0, 290.0
1403560053000000, 76.1, 290.0
1403560114000000, 76.1, 156.0
1403560174000000, 76.1, 155.0
1403560235000000, 76.1, 179.0
1403560295000000, 76.1, 179.0
1403560356000000, 76.2, 195.0
1403560417000000, 76.2, 195.0
1403560477000000, 76.2, 380.0
1403560538000000, 76.2, 406.0
1403560598000000, 76.3, 413.0
1403560659000000, 76.3, 401.0
1403560719000000, 76.3, 378.0
1403560780000000, 76.3, 371.0
1403560841000000, 76.4, 353.0
1403560901000000, 76.4, 364.0
1403560962000000, 76.5, 390.0
1403561023000000, 76.5, 396.0
1403561083000000, 76.5, 403.0
1403561144000000, 76.5, 383.0
1403561204000000, 76.5, 381.0
1403561265000000, 76.5, 294.0
1403561325000000, 76.6, 134.0
1403561386000000, 76.6, 176.0
1403561446000000, 76.5, 172.0
1403561507000000, 76.4, 113.0
1403561567000000, 76.3, 111.0
1403561628000000, 76.2, 130.0
1403561688000000, 76.1, 158.0
1403561749000000, 76.1, 183.0
1403561809000000, 76.1, 125.0
1403561869000000, 76.0, 123.0
1403561930000000, 76.0, 121.0
1403561992000000, 75.9, 118.0
1403562052000000, 75.8, 118.0
1403562113000000, 75.8, 120.0
1403562174000000, 75.7, 120.0
1403562233000000, 75.6, 120.0
1403562294000000, 75.5, 120.0
1403562354000000, 75.3, 127.0
1403562414000000, 75.3, 127.0
1403562475000000, 75.2, 341.0
1403562535000000, 75.2, 336.0
1403562595000000, 75.2, 330.0
1403562656000000, 75.3, 322.0
1403562717000000, 75.3, 315.0
1403562777000000, 75.4, 304.0
1403562838000000, 75.5, 297.0
1403562901000000, 75.5, 279.0
1403562962000000, 75.5, 264.0
1403563022000000, 75.5, 244.0
1403563083000000, 75.5, 220.0
1403563143000000, 75.5, 213.0
1403563204000000, 75.6, 206.0
1403563264000000, 75.6, 192.0
1403563324000000, 75.6, 172.0
1403563384000000, 75.6, 169.0
1403563445000000, 75.6, 163.0
1403563506000000, 75.5, 151.0
1403563567000000, 75.5, 162.0
1403563627000000, 75.4, 171.0
1403563688000000, 75.3, 165.0
1403563748000000, 75.3, 160.0
1403563808000000, 75.1, 142.0
1403563869000000, 75.0, 132.0
1403563930000000, 74.9, 113.0
1403563990000000, 74.9, 86.0
1403564051000000, 74.8, 83.0
1403564112000000, 74.7, 81.0
1403564172000000, 74.6, 79.0
1403564232000000, 74.5, 77.0
1403564293000000, 74.4, 72.0
1403564353000000, 74.3, 70.0
1403564414000000, 74.3, 70.0
1403564474000000, 74.2, 69.0
1403564534000000, 74.1, 67.0
1403564595000000, 74.0, 65.0
1403564655000000, 74.0, 63.0
1403564721000000, 74.0, 63.0
1403564781000000, 73.9, 63.0
1403564843000000, 73.8, 62.0
1403564904000000, 73.8, 62.0
1403564964000000, 73.7, 62.0
1403565024000000, 73.7, 60.0
1403565084000000, 73.6, 60.0
1403565145000000, 73.5, 60.0
1403565205000000, 73.4, 60.0
1403565266000000, 73.4, 60.0
1403565326000000, 73.3, 60.0
1403565387000000, 73.3, 60.0
1403565447000000, 73.2, 58.0
1403565508000000, 73.2, 58.0
1403565568000000, 73.1, 58.0
1403565628000000, 73.1, 58.0
1403565689000000, 73.1, 58.0
1403565749000000, 73.0, 58.0
1403565810000000, 73.0, 58.0
1403565871000000, 73.0, 58.0
1403565931000000, 72.9, 58.0
1403565992000000, 72.9, 56.0
1403566052000000, 72.8, 56.0
1403566112000000, 72.8, 54.0
1403566173000000, 72.7, 54.0
1403566233000000, 72.6, 54.0
1403566294000000, 72.6, 53.0
1403566355000000, 72.5, 53.0
1403566415000000, 72.4, 53.0
1403566476000000, 72.4, 51.0
1403566537000000, 72.4, 51.0
1403566597000000, 72.3, 51.0
1403566658000000, 72.2, 51.0
1403566718000000, 72.2, 51.0
1403566779000000, 72.2, 51.0
1403566839000000, 72.1, 51.0
1403566900000000, 72.1, 51.0
1403566961000000, 72.0, 51.0
1403567020000000, 72.0, 51.0
1403567081000000, 72.0, 53.0
1403567142000000, 71.9, 53.0
1403567202000000, 71.9, 54.0
1403567263000000, 71.8, 56.0
1403567324000000, 71.8, 56.0
1403567384000000, 71.8, 54.0
1403567447000000, 71.7, 54.0
1403567508000000, 71.7, 51.0
1403567568000000, 71.7, 49.0
1403567628000000, 71.6, 44.0
1403567689000000, 71.6, 42.0
1403567749000000, 71.5, 40.0
1403567809000000, 71.5, 37.0
1403567869000000, 71.5, 35.0
1403567929000000, 71.4, 33.0
1403567990000000, 71.4, 30.0
1403568051000000, 71.3, 26.0
1403568112000000, 71.3, 25.0
1403568172000000, 71.2, 23.0
1403568233000000, 71.2, 23.0
1403568299000000, 71.1, 19.0
1403568360000000, 71.1, 19.0
1403568420000000, 71.0, 18.0
1403568480000000, 70.9, 18.0
1403568541000000, 70.9, 16.0
1403568601000000, 70.8, 16.0
1403568662000000, 70.7, 14.0
1403568722000000, 70.7, 14.0
1403568783000000, 70.6, 12.0
1403568844000000, 70.6, 12.0
1403568905000000, 70.5, 11.0
1403568966000000, 70.4, 9.0
1403569026000000, 70.4, 9.0
1403569086000000, 70.3, 9.0
1403569147000000, 70.2, 7.0
1403569209000000, 70.2, 7.0
1403569270000000, 70.1, 7.0
1403569328000000, 70.1, 5.0
1403569389000000, 70.0, 5.0
1403569449000000, 69.9, 5.0
1403569511000000, 69.9, 5.0
1403569570000000, 69.8, 0.0
1403569631000000, 69.8, 0.0
1403569692000000, 69.7, 0.0
1403569752000000, 69.6, 0.0
1403569813000000, 69.6, 0.0
1403569874000000, 69.5, 0.0
1403569935000000, 69.5, 0.0
1403569995000000, 69.4, 0.0
1403570056000000, 69.3, 0.0
1403570118000000, 69.3, 0.0
1403570179000000, 69.2, 0.0
1403570240000000, 69.2, 0.0
1403570301000000, 69.1, 0.0
1403570362000000, 69.0, 0.0
1403570420000000, 69.0, 0.0
1403570480000000, 68.9, 0.0
1403570541000000, 68.8, 0.0
1403570601000000, 68.8, 0.0
1403570662000000, 68.7, 0.0
1403570723000000, 68.6, 0.0
1403570783000000, 68.6, 0.0
1403570844000000, 68.6, 0.0
1403570904000000, 68.5, 0.0
1403570965000000, 68.5, 0.0
1403571025000000, 68.5, 0.0
1403571085000000, 68.5, 0.0
1403571145000000, 68.5, 0.0
1403571205000000, 68.4, 0.0
1403571266000000, 68.4, 0.0
1403571327000000, 68.4, 0.0
1403571387000000, 68.3, 0.0
1403571447000000, 68.3, 0.0
1403571507000000, 68.2, 0.0
1403571567000000, 68.1, 0.0
1403571628000000, 68.1, 0.0
1403571689000000, 68.1, 0.0
1403571749000000, 68.1, 0.0
1403571809000000, 68.0, 0.0
1403571871000000, 68.0, 0.0
1403571931000000, 68.0, 0.0
1403571992000000, 68.0, 0.0
1403572052000000, 68.0, 0.0
1403572113000000, 67.9, 0.0
1403572174000000, 67.9, 0.0
1403572234000000, 67.9, 0.0
1403572295000000, 67.8, 0.0
1403572355000000, 67.8, 0.0
1403572415000000, 67.8, 0.0
1403572476000000, 67.7, 0.0
1403572536000000, 67.7, 0.0
1403572597000000, 67.7, 0.0
1403572658000000, 67.7, 0.0
1403572718000000, 67.6, 0.0
1403572779000000, 67.6, 0.0
1403572839000000, 67.6, 0.0
1403572900000000, 67.5, 0.0
1403572961000000, 67.5, 0.0
1403573021000000, 67.5, 0.0
1403573082000000, 67.4, 0.0
1403573143000000, 67.4, 0.0
1403573203000000, 67.3, 0.0
1403573264000000, 67.3, 0.0
1403573325000000, 67.3, 0.0
1403573386000000, 67.2, 0.0
1403573446000000, 67.2, 0.0
1403573508000000, 67.1, 0.0
1403573568000000, 67.1, 0.0
1403573627000000, 67.0, 0.0
1403573688000000, 66.9, 0.0
1403573748000000, 66.9, 0.0
1403573808000000, 66.8, 0.0
1403573869000000, 66.8, 0.0
1403573929000000, 66.7, 0.0
1403573989000000, 66.7, 0.0
1403574049000000, 66.6, 0.0
1403574109000000, 66.5, 0.0
1403574169000000, 66.5, 0.0
1403574229000000, 66.5, 0.0
1403574290000000, 66.4, 0.0
1403574351000000, 66.3, 0.0
1403574411000000, 66.3, 0.0
1403574471000000, 66.2, 0.0
1403574531000000, 66.2, 0.0
1403574592000000, 66.2, 0.0
1403574652000000, 66.1, 0.0
1403574713000000, 66.0, 0.0
1403574773000000, 66.0, 0.0
1403574834000000, 65.9, 0.0
1403574895000000, 65.9, 0.0
1403574956000000, 65.8, 0.0
1403575016000000, 65.8, 0.0
1403575077000000, 65.7, 0.0
1403575137000000, 65.6, 0.0
1403575198000000, 65.6, 0.0
1403575258000000, 65.5, 0.0
1403575319000000, 65.5, 0.0
1403575380000000, 65.4, 0.0
1403575440000000, 65.4, 0.0
1403575501000000, 65.3, 0.0
1403575562000000, 65.3, 0.0
1403575621000000, 65.3, 0.0
1403575682000000, 65.2, 0.0
1403575743000000, 65.2, 0.0
1403575803000000, 65.2, 0.0
1403575864000000, 65.2, 0.0
1403575924000000, 65.1, 0.0
1403575985000000, 65.1, 0.0
1403576045000000, 65.1, 0.0
1403576105000000, 65.0, 0.0
1403576166000000, 65.0, 0.0
1403576226000000, 65.0, 0.0
1403576287000000, 64.9, 0.0
1403576348000000, 64.9, 0.0
1403576408000000, 64.9, 0.0
1403576469000000, 64.8, 0.0
1403576529000000, 64.8, 0.0
1403576589000000, 64.8, 0.0
1403576650000000, 64.8, 0.0
1403576710000000, 64.7, 0.0
1403576771000000, 64.7, 0.0
1403576831000000, 64.8, 0.0
1403576892000000, 64.8, 0.0
1403576952000000, 64.8, 0.0
1403577012000000, 64.8, 0.0
1403577073000000, 64.8, 0.0
1403577133000000, 64.8, 0.0
1403577194000000, 64.8, 0.0
1403577255000000, 64.9, 0.0
1403577316000000, 64.9, 0.0
1403577376000000, 64.9, 0.0
1403577437000000, 64.8, 0.0
1403577497000000, 64.8, 0.0
1403577558000000, 64.8, 0.0
1403577618000000, 64.7, 0.0
1403577679000000, 64.7, 0.0
1403577740000000, 64.6, 0.0
1403577800000000, 64.6, 0.0
1403577861000000, 64.5, 0.0
1403577922000000, 64.5, 0.0
1403577982000000, 64.4, 0.0
1403578043000000, 64.4, 0.0
1403578103000000, 64.3, 0.0
1403578164000000, 64.3, 0.0
1403578224000000, 64.3, 0.0
1403578284000000, 64.2, 0.0
1403578344000000, 64.2, 0.0
1403578405000000, 64.2, 0.0
1403578465000000, 64.3, 0.0
1403578526000000, 64.3, 0.0
1403578586000000, 64.3, 0.0
1403578647000000, 64.3, 0.0
1403578707000000, 64.2, 0.0
1403578767000000, 64.2, 0.0
1403578827000000, 64.2, 0.0
1403578888000000, 64.1, 0.0
1403578949000000, 64.2, 0.0
1403579009000000, 64.2, 0.0
1403579069000000, 64.2, 0.0
1403579130000000, 64.2, 0.0
1403579190000000, 64.2, 0.0
1403579251000000, 64.2, 0.0
1403579311000000, 64.2, 0.0
1403579372000000, 64.2, 0.0
1403579433000000, 64.2, 0.0
1403579493000000, 64.2, 0.0
1403579553000000, 64.2, 0.0
1403579614000000, 64.2, 0.0
1403579675000000, 64.2, 0.0
1403579735000000, 64.2, 0.0
1403579801000000, 64.1, 0.0
1403579861000000, 64.1, 0.0
1403579921000000, 64.1, 0.0
1403579981000000, 64.1, 0.0
1403580042000000, 64.0, 0.0
1403580103000000, 64.0, 0.0
1403580163000000, 64.0, 0.0
1403580223000000, 63.9, 0.0
1403580284000000, 63.9, 0.0
1403580344000000, 63.9, 0.0
1403580404000000, 63.8, 0.0
1403580464000000, 63.8, 0.0
1403580525000000, 63.8, 0.0
1403580586000000, 63.7, 0.0
1403580647000000, 63.7, 0.0
1403580708000000, 63.7, 0.0
1403580768000000, 63.6, 0.0
1403580828000000, 63.6, 0.0
1403580888000000, 63.6, 0.0
1403580949000000, 63.5, 0.0
1403581009000000, 63.5, 0.0
1403581070000000, 63.4, 0.0
1403581130000000, 63.4, 0.0
1403581191000000, 63.3, 0.0
1403581251000000, 63.3, 0.0
